연번,업종명,업소명,소재지(도로명),소재지(지번),소재지전화,등록기준일
3752,일반음식점,자담치킨 소담점,"세종특별자치시 국책연구원1로 15, B동 1층 104호 (소담동, 새샘마을9단지)",세종특별자치시 소담동 521 새샘마을9단지 ,,2025-06-09
3753,일반음식점,성씨네분식,"세종특별자치시 조치원읍 조치원4길 14, 1층",세종특별자치시 조치원읍 원리 7-25 ,,2025-06-09
3754,일반음식점,왕꼬마김밥&치킨,"세종특별자치시 조치원읍 돌마루길 13, 1층 102호",세종특별자치시 조치원읍 서창리 142-5 ,,2025-06-09
3755,일반음식점,달려라 열무네(아름점),"세종특별자치시 세종로 1234-12, 하나타워 1층 105(일부)호 (아름동)",세종특별자치시 아름동 1310 하나타워 ,,2025-06-09
3756,일반음식점,네모나피자,"세종특별자치시 조치원읍 충현로 103, 1층",세종특별자치시 조치원읍 신흥리 1-7 ,,2025-06-09
3757,일반음식점,피자마루 도램마을점,"세종특별자치시 보듬3로 8-12, 라온프라이빗시티Ⅰ 1층 106호 (도담동)",세종특별자치시 도담동 665 라온프라이빗시티Ⅰ ,,2025-06-09
3758,일반음식점,산청,"세종특별자치시 한누리대로 283, 세진팰리스 1층 102-1호 (나성동)",세종특별자치시 나성동 739 세진팰리스 ,,2025-06-09
3759,일반음식점,다더퍼,"세종특별자치시 한누리대로 283, 세진팰리스 1층 102-2호 (나성동)",세종특별자치시 나성동 739 세진팰리스 ,,2025-06-09
3760,일반음식점,나는 닭발,"세종특별자치시 한누리대로 2003, 펠리체타워3 1층 108호 (소담동)",세종특별자치시 소담동 574 펠리체타워3 ,044 -865 -4792,2025-06-09
3761,일반음식점,대박이네,"세종특별자치시 장군면 은용2길 103, 2동 1층 좌측호",세종특별자치시 장군면 은용리 501 ,,2025-06-09
3762,일반음식점,굽네치킨 세종보람점,"세종특별자치시 한누리대로 2200, 호려울마을3단지 근린생활시설 C동 1층 108호 (보람동)",세종특별자치시 보람동 730 호려울마을3단지 근린생활시설 ,,2025-06-09
3763,일반음식점,대전맥조장,"세종특별자치시 대평로 87, 태양빌딩 7층 701호 (대평동)",세종특별자치시 대평동 671 태양빌딩 ,044 -865 -5579,2025-06-09
3764,일반음식점,갯벌의조개 세종소담법원점,"세종특별자치시 한누리대로 1966, 로이어즈타워 1층 110,111,112호 (소담동)",세종특별자치시 소담동 526 로이어즈타워 ,,2025-06-09
3765,일반음식점,한양식당 세종집현점,"세종특별자치시 집현1길 64, 시온빌딩 1층 103,104,105,106호 (집현동)",세종특별자치시 집현동 785-294 ,,2025-06-09
3766,일반음식점,태극상회 다정점,"세종특별자치시 다정중앙로 77, 상가3동 1층 310,311호 (다정동, 가온마을6단지)",세종특별자치시 다정동 918 가온마을6단지 ,044 -855 -5865,2025-06-09
3767,일반음식점,푸드 마켓,"세종특별자치시 장군면 사덕골길 166, 1동 1층 우측(일부)호",세종특별자치시 장군면 금암리 186 ,,2025-06-09
3768,일반음식점,노상집,"세종특별자치시 조치원읍 섭골길 76, 1층",세종특별자치시 조치원읍 신안리 343-2 ,,2025-06-09
3769,일반음식점,행복궁 고대점,"세종특별자치시 조치원읍 내창1길 37, 1층 좌측호",세종특별자치시 조치원읍 서창리 177-1 ,,2025-06-09
3770,일반음식점,세종밀면식당,"세종특별자치시 정부2청사로 10, 에스엠타워 1층 109호 (나성동)",세종특별자치시 나성동 779 에스엠타워 ,,2025-06-09
3771,일반음식점,서창리181,"세종특별자치시 조치원읍 원마루길 31-5, 1층 101호",세종특별자치시 조치원읍 서창리 181 ,,2025-06-09
3772,일반음식점,짜글이미식회 나성점,"세종특별자치시 한누리대로 273, 새롬씨티 2층 205-11호 (나성동)",세종특별자치시 나성동 741 새롬씨티 ,,2025-06-09
3773,일반음식점,파스타예요,"세종특별자치시 한누리대로 273, 새롬씨티 2층 205-3호 (나성동)",세종특별자치시 나성동 741 새롬씨티 ,,2025-06-09
3774,일반음식점,아침점심저녁 세종점,"세종특별자치시 한누리대로 273, 새롬씨티 2층 205-7호 (나성동)",세종특별자치시 나성동 741 새롬씨티 ,,2025-06-09
3775,일반음식점,우림칼국수 세종 조치원점,세종특별자치시 조치원읍 충현로 43,세종특별자치시 조치원읍 죽림리 231-6 ,,2025-06-09
3776,일반음식점,클라라,"세종특별자치시 시청대로 163, 리버에비뉴 2층 201(일부)호 (보람동)",세종특별자치시 보람동 707 리버에비뉴 ,,2025-06-09
3777,일반음식점,굽네치킨 반곡점,"세종특별자치시 한누리대로 1864, 수루배마을1단지 근린생활시설 B동 B109호 (반곡동)",세종특별자치시 반곡동 851 수루배마을1단지 근린생활시설 ,,2025-06-09
3778,일반음식점,신대구막창 조치원점,"세종특별자치시 조치원읍 행복4길 16, 1층 102호",세종특별자치시 조치원읍 침산리 264-4 ,,2025-06-09
3779,일반음식점,자연 임실치즈 피자 세종고운점,"세종특별자치시 마음안1로 137, 가락마을18단지 근린생활시설 상가4동 102호 (고운동)",세종특별자치시 고운동 2112 가락마을18단지 근린생활시설 ,,2025-06-09
3780,일반음식점,태평푸드,<REPLACE>,세종특별자치시 산울동 산 32 6-3 L2BL 20공구 ,,2025-06-09
3781,일반음식점,눈꽃샤브,"세종특별자치시 한누리대로 2003, 펠리체타워3 1층 107호 (소담동)",세종특별자치시 소담동 574 펠리체타워3 ,,2025-06-09
3782,일반음식점,아페레,"세종특별자치시 시청대로 137, 리버피크닉 4층 401,402,403호 (보람동)",세종특별자치시 보람동 706 리버피크닉 ,044 -864 -2236,2025-06-09
3783,일반음식점,차마시는 향교,"세종특별자치시 전의면 운주산로 1224, 1층 101호",세종특별자치시 전의면 읍내리 302-1 ,,2025-06-09
3784,일반음식점,치킨마루 세종다정점,"세종특별자치시 다정북로 109, 상가동 1층 104호 (다정동, 가온마을3단지)",세종특별자치시 다정동 916 가온마을3단지 ,,2025-06-09
3785,일반음식점,감성커피 비스트로,"세종특별자치시 도움8로 87, 단국빌딩 1층 115호 (어진동)",세종특별자치시 어진동 609 단국빌딩 ,,2025-06-09
3786,일반음식점,청자장복합문화공간,"세종특별자치시 조치원읍 문화로 8, 1층",세종특별자치시 조치원읍 상리 120-7 ,,2025-06-09
3787,일반음식점,쉼터 닭갈비,"세종특별자치시 한누리대로 288, 1층 119,120호 (나성동, 갤러리밸류시티)",세종특별자치시 나성동 764 갤러리밸류시티 ,,2025-06-09
3788,일반음식점,장군 무인카페,"세종특별자치시 장군면 대교길 149, 1동 1층 우측호",세종특별자치시 장군면 대교리 135-6 ,,2025-06-09
3789,일반음식점,만년 닭강정 부강점,"세종특별자치시 부강면 부강로 53, 1층 103호",세종특별자치시 부강면 부강리 419-5 ,044 -8662-292,2025-06-09
3790,일반음식점,짜장나라 세종본점,"세종특별자치시 집현중앙7로 6, 지식산업센터 G동 1층 G158호 (집현동)",세종특별자치시 집현동 1163 지식산업센터 ,,2025-06-09
3791,일반음식점,돌담푸드 세종점,"세종특별자치시 다정남로 130, 가온마을11단지 근린생활시설 B동 1층 B-107호 (다정동)",세종특별자치시 다정동 970 가온마을11단지 근린생활시설 ,,2025-06-09
3792,일반음식점,타코갱 세종점,"세종특별자치시 나성북1로 23, 1층 135,136호 (나성동, 나릿재마을 5단지)",세종특별자치시 나성동 827 나릿재마을 5단지 ,,2025-06-09
3793,일반음식점,인생냉면 장군점,"세종특별자치시 장군면 월현윗길 3, 1층 우측호",세종특별자치시 장군면 봉안리 319-1 ,,2025-06-09
3794,일반음식점,카페 한솔,"세종특별자치시 누리로 28, B상가동 1층 109호 (한솔동, 첫마을6단지)",세종특별자치시 한솔동 974 첫마을6단지 ,,2025-06-09
3795,일반음식점,비다스,"세종특별자치시 장군면 금송로 210, B1층 B101호",세종특별자치시 장군면 금암리 339-1 ,,2025-06-09
3796,일반음식점,모도리 실내포차,"세종특별자치시 나성북1로 23, 802동 1층 140호 (나성동, 나릿재마을 5단지)",세종특별자치시 나성동 827 나릿재마을 5단지 ,,2025-06-09
3797,일반음식점,육미제당 나성점,"세종특별자치시 한누리대로 321, SR파크시티 1층 133,134,135,136,137,138,156호 (나성동)",세종특별자치시 나성동 730 SR파크시티 ,,2025-06-09
3798,일반음식점,곱이곱다 도담점,"세종특별자치시 보듬3로 8-12, 라온프라이빗시티Ⅰ 제1동 115호 (도담동)",세종특별자치시 도담동 665 라온프라이빗시티Ⅰ ,,2025-06-09
3799,일반음식점,포차노을,"세종특별자치시 노을3로 19, 201동상가동 1층 125호 (한솔동, 첫마을2단지)",세종특별자치시 한솔동 940 첫마을2단지 ,,2025-06-09
3800,일반음식점,육회바른연어 세종홍대점,"세종특별자치시 조치원읍 섭골길 86-1, 1층",세종특별자치시 조치원읍 신안리 341-15 ,,2025-06-09
3801,일반음식점,서리서리 도담점,"세종특별자치시 보듬3로 6, 라온프라이빗시티Ⅱ 1층 115호 (도담동)",세종특별자치시 도담동 667 라온프라이빗시티Ⅱ ,,2025-06-09
3802,일반음식점,삼바리 세종나성점,"세종특별자치시 나성로 133-9, 세종엔에스타워 1 1층 105,106호 (나성동)",세종특별자치시 나성동 792 세종엔에스타워 1 ,,2025-06-09
3803,일반음식점,안다미로,"세종특별자치시 대평1길 37, 상가1동 1층 114호 (대평동, 해들마을2단지)",세종특별자치시 대평동 706 해들마을2단지 ,,2025-06-09
3804,일반음식점,덮음밥 세종점,"세종특별자치시 한누리대로 316, 세종마루2 1동 1층 107(일부)호 (나성동)",세종특별자치시 나성동 757 세종마루2 ,,2025-06-09
3805,일반음식점,두공기김치찜 세종점,"세종특별자치시 한누리대로 316, 세종마루2 1동 1층 107(일부)호 (나성동)",세종특별자치시 나성동 757 세종마루2 ,,2025-06-09
3806,일반음식점,서민제육 세종점,"세종특별자치시 한누리대로 316, 세종마루2 1동 1층 107(일부)호 (나성동)",세종특별자치시 나성동 757 세종마루2 ,,2025-06-09
3807,일반음식점,황제돈 세종점,"세종특별자치시 한누리대로 316, 세종마루2 1동 1층 107(일부)호 (나성동)",세종특별자치시 나성동 757 세종마루2 ,,2025-06-09
3808,일반음식점,영동국밥,"세종특별자치시 조치원읍 조치원3길 36, 1층 102호",세종특별자치시 조치원읍 교리 23-9 ,,2025-06-09
3809,일반음식점,발렌시아,"세종특별자치시 시청대로 115, 금강노을 4층 401호 (보람동)",세종특별자치시 보람동 703 금강노을 ,,2025-06-09
3810,일반음식점,으뜸스시 세종아름점,"세종특별자치시 보듬3로 158, 아름메디컬센터 1층 105~108호 (아름동)",세종특별자치시 아름동 1315 아름메디컬센터 ,,2025-06-09
3811,일반음식점,르고,"세종특별자치시 나성로 125-4, 세종엔에스타워2 1층 111호 (나성동)",세종특별자치시 나성동 797 세종엔에스타워2 ,,2025-06-09
3812,일반음식점,호반호프,"세종특별자치시 달빛1로 39, 215동 지1층 111호 (종촌동, 가재마을2단지)",세종특별자치시 종촌동 683 가재마을2단지 ,,2025-06-09
3813,일반음식점,유부얌,"세종특별자치시 한누리대로 496, 1층 104호 (어진동, 세종 리슈빌S)",세종특별자치시 어진동 548 세종 리슈빌S ,,2025-06-09
3814,일반음식점,Hi 술,"세종특별자치시 조치원읍 내창2길 29, 2층 201호",세종특별자치시 조치원읍 서창리 168-1 ,,2025-06-09
3815,일반음식점,자유의 언덕 커피이야기,"세종특별자치시 가름로 232, 세종비지니스센터 1층 B118(일부)호 (어진동)",세종특별자치시 어진동 657 세종비지니스센터 ,,2025-06-09
3816,일반음식점,모리 호수공원점,"세종특별자치시 도움8로 91, 세종마치 3층 307호 (어진동)",세종특별자치시 어진동 610 세종마치 ,,2025-06-09
3817,일반음식점,마도리 키친,"세종특별자치시 다솜로 7, A동 2층 225호 (어진동, 한뜰마을5단지)",세종특별자치시 어진동 682 한뜰마을5단지 ,,2025-06-09
3818,일반음식점,도시락반찬,"세종특별자치시 한누리대로 1864, 수루배마을1단지 근린생활시설 상가C동 1층 102(일부)호 (반곡동)",세종특별자치시 반곡동 851 수루배마을1단지 근린생활시설 ,,2025-06-09
3819,일반음식점,비원,"세종특별자치시 조치원읍 돌간1길 10-2, 지하 1층",세종특별자치시 조치원읍 신안리 324 ,,2025-06-09
3820,일반음식점,타코로 세종대평점,"세종특별자치시 대평3길 17, 해피라움 페스타 지하1층 BB101호 (대평동)",세종특별자치시 대평동 680 해피라움 페스타 ,,2025-06-09
3821,일반음식점,사이,"세종특별자치시 나성북1로 12, 메가타워2 제1동 1층 116호 (나성동)",세종특별자치시 나성동 788 메가타워2 ,,2025-06-09
3822,일반음식점,구내식당 세종안성점,세종특별자치시 장군면 용연로 21-10,세종특별자치시 장군면 용현리 233-11 ,,2025-06-09
3823,일반음식점,오늘은 홍어 묵자,"세종특별자치시 조치원읍 이화로 22, 1동 1층",세종특별자치시 조치원읍 신흥리 171-15 ,,2025-06-09
3824,일반음식점,(주)바운스 세종센터,"세종특별자치시 국세청로 32, 마크원애비뉴 B동 5층 B-501A호 (나성동)",세종특별자치시 나성동 815 마크원애비뉴 ,,2025-06-09
3825,일반음식점,인생아구찜 소담점,"세종특별자치시 시청대로 167, 세종드림빌딩 1층 116-1호 (보람동)",세종특별자치시 보람동 708 세종드림빌딩 ,,2025-06-09
3826,일반음식점,멘야시오,"세종특별자치시 한누리대로 287, 세종포레뷰1 주건축물제1동 1층 103호 (나성동)",세종특별자치시 나성동 738 세종포레뷰1 ,,2025-06-09
3827,일반음식점,칠야,"세종특별자치시 조치원읍 섭골길 77, 2층",세종특별자치시 조치원읍 신안리 344-1 ,,2025-06-09
3828,일반음식점,큐슈울트라아멘 AK&세종점,"세종특별자치시 한누리대로 411, KT&G세종타워A 3층 306-3호 (어진동)",세종특별자치시 어진동 539 KT&G세종타워A ,,2025-06-09
